ProductionID,ProductID,MachineID,MachineType,ProductionShift,ProductionSpeed_UPH,ProductionTime
7522,15,M05539,Type_06,Afternoon,103.7,2024-10-02 03:18:19
7523,7,M07112,Type_18,Afternoon,137.9,2024-10-02 03:22:24
7524,7,M08435,Type_08,Afternoon,93.6,2024-10-02 04:03:03
7525,17,M02801,Type_17,Morning,113.4,2024-10-02 04:30:07
7526,19,M04608,Type_14,Afternoon,94.5,2024-10-02 07:20:51
7527,3,M07263,Type_11,Afternoon,118.4,2024-10-02 07:36:10
7528,7,M01542,Type_23,Afternoon,109.7,2024-10-02 07:47:22
7529,12,M02766,Type_04,Afternoon,106.9,2024-10-02 08:53:53
7530,14,M04492,Type_10,Morning,133.8,2024-10-02 10:00:54
7531,2,M03084,Type_11,Morning,96.9,2024-10-02 10:45:56
7532,7,M05357,Type_20,Morning,121.7,2024-10-02 10:48:16
7533,16,M01858,Type_14,Morning,94.6,2024-10-02 11:00:25
7534,9,M00770,Type_13,Afternoon,112.3,2024-10-02 11:49:59
7535,1,M01423,Type_08,Night,86.1,2024-10-02 12:19:21
7536,12,M08599,Type_07,Afternoon,96.7,2024-10-02 12:57:25
7537,2,M02973,Type_05,Night,108.4,2024-10-02 13:02:09
7538,22,M01873,Type_19,Morning,146.3,2024-10-02 14:26:32
7539,18,M05600,Type_23,Afternoon,112.0,2024-10-02 14:51:35
7540,14,M02270,Type_15,Morning,143.1,2024-10-02 17:10:59
7541,12,M05276,Type_15,Morning,114.4,2024-10-02 17:13:57
7542,18,M04750,Type_19,Morning,102.3,2024-10-02 17:24:09
7543,5,M06572,Type_02,Afternoon,140.8,2024-10-02 22:49:21
7544,7,M09374,Type_17,Night,118.7,2024-10-02 23:44:34
7545,4,M05073,Type_03,Morning,97.1,2024-10-03 01:00:56
7546,13,M09632,Type_01,Morning,119.4,2024-10-03 01:07:59
7547,16,M05464,Type_10,Night,104.1,2024-10-03 01:30:43
7548,22,M07451,Type_08,Morning,80.0,2024-10-03 01:36:20
7549,16,M08421,Type_14,Night,128.7,2024-10-03 01:52:15
7550,19,M03960,Type_01,Afternoon,131.9,2024-10-03 02:20:30
7551,4,M01314,Type_21,Night,146.8,2024-10-03 02:21:32
7552,20,M07848,Type_03,Afternoon,118.4,2024-10-03 02:35:49
7553,20,M01071,Type_20,Afternoon,105.0,2024-10-03 02:50:51
7554,1,M09167,Type_16,Afternoon,126.7,2024-10-03 04:07:51
7555,13,M09931,Type_21,Afternoon,127.0,2024-10-03 05:05:31
7556,20,M03286,Type_16,Afternoon,142.8,2024-10-03 05:24:02
7557,20,M08950,Type_07,Morning,109.1,2024-10-03 07:54:12
7558,22,M03096,Type_23,Afternoon,106.7,2024-10-03 08:03:27
7559,9,M00321,Type_17,Afternoon,95.7,2024-10-03 08:14:35
7560,10,M02322,Type_15,Night,120.7,2024-10-03 10:27:56
7561,6,M00556,Type_14,Afternoon,80.0,2024-10-03 11:11:30
7562,22,M04940,Type_12,Afternoon,125.5,2024-10-03 11:24:14
7563,7,M05433,Type_02,Morning,121.8,2024-10-03 11:56:32
7564,23,M01387,Type_07,Afternoon,121.7,2024-10-03 13:48:10
7565,16,M04764,Type_07,Afternoon,112.8,2024-10-03 14:00:19
7566,17,M06855,Type_08,Night,140.7,2024-10-03 14:16:34
7567,24,M07638,Type_16,Night,127.4,2024-10-03 15:01:13
7568,1,M04842,Type_02,Morning,97.9,2024-10-03 15:30:37
7569,9,M03868,Type_11,Night,98.2,2024-10-03 15:44:53
7570,14,M03794,Type_15,Morning,92.4,2024-10-03 16:42:38
7571,15,M07374,Type_14,Morning,121.0,2024-10-03 17:57:25
7572,4,M02514,Type_25,Afternoon,90.0,2024-10-03 18:49:49
7573,25,M03804,Type_24,Morning,131.7,2024-10-03 19:06:28
7574,8,M02328,Type_06,Afternoon,136.5,2024-10-03 20:04:25
7575,25,M08810,Type_23,Morning,92.4,2024-10-03 20:30:26
7576,15,M02166,Type_02,Morning,106.3,2024-10-03 20:54:29
7577,22,M03309,Type_23,Afternoon,110.3,2024-10-03 21:16:23
7578,25,M06453,Type_09,Afternoon,127.7,2024-10-03 22:06:24
7579,4,M08068,Type_01,Night,142.2,2024-10-03 22:41:52
7580,19,M07643,Type_05,Afternoon,80.0,2024-10-03 22:59:02
7581,3,M06405,Type_08,Afternoon,103.6,2024-10-03 23:58:28
7582,8,M00993,Type_11,Morning,104.7,2024-10-04 04:12:21
7583,2,M05425,Type_14,Morning,82.0,2024-10-04 05:55:46
7584,22,M09570,Type_05,Morning,100.3,2024-10-04 06:06:02
7585,25,M04382,Type_11,Afternoon,118.6,2024-10-04 07:15:58
7586,25,M03175,Type_10,Afternoon,104.4,2024-10-04 09:04:39
7587,8,M04783,Type_09,Afternoon,80.0,2024-10-04 09:32:10
7588,8,M09498,Type_19,Afternoon,160.0,2024-10-04 10:32:02
7589,17,M05561,Type_16,Afternoon,115.3,2024-10-04 11:04:23
7590,16,M07461,Type_25,Morning,112.2,2024-10-04 11:29:33
7591,16,M03079,Type_18,Morning,88.0,2024-10-04 11:39:46
7592,16,M02984,Type_21,Night,115.2,2024-10-04 12:10:20
7593,7,M07260,Type_15,Afternoon,106.7,2024-10-04 15:26:08
7594,15,M06055,Type_02,Night,80.0,2024-10-04 15:46:13
7595,17,M02524,Type_10,Morning,88.6,2024-10-04 18:19:56
7596,25,M09678,Type_23,Night,125.9,2024-10-04 18:27:19
7597,3,M04582,Type_09,Morning,148.9,2024-10-04 19:29:11
7598,1,M05610,Type_01,Morning,117.3,2024-10-04 20:25:53
7599,8,M02002,Type_04,Night,132.1,2024-10-04 20:44:56
7600,7,M01388,Type_13,Morning,106.9,2024-10-04 21:05:13
7601,18,M06553,Type_17,Afternoon,108.3,2024-10-04 23:36:51
7602,23,M01031,Type_07,Morning,131.8,2024-10-04 23:54:55
7603,5,M09958,Type_12,Afternoon,143.3,2024-10-05 00:51:28
7604,15,M01221,Type_14,Night,136.0,2024-10-05 02:07:01
7605,7,M06036,Type_22,Morning,88.7,2024-10-05 02:22:38
7606,10,M09811,Type_15,Afternoon,108.7,2024-10-05 02:58:23
7607,16,M09456,Type_16,Morning,115.6,2024-10-05 04:37:18
7608,23,M06524,Type_13,Afternoon,104.8,2024-10-05 05:40:28
7609,2,M08075,Type_06,Morning,117.8,2024-10-05 05:50:19
7610,18,M09064,Type_15,Morning,126.4,2024-10-05 06:21:47
7611,15,M00835,Type_15,Morning,130.1,2024-10-05 08:03:37
7612,23,M09111,Type_02,Morning,143.7,2024-10-05 08:48:40
7613,19,M01725,Type_14,Night,103.4,2024-10-05 14:21:02
7614,20,M06599,Type_12,Morning,82.7,2024-10-05 14:34:32
7615,14,M02414,Type_13,Morning,117.2,2024-10-05 14:37:37
7616,23,M09506,Type_05,Afternoon,147.7,2024-10-05 14:59:24
7617,2,M05994,Type_17,Morning,100.5,2024-10-05 16:07:23
7618,18,M04499,Type_14,Afternoon,123.7,2024-10-05 17:51:25
7619,9,M02106,Type_11,Night,123.9,2024-10-05 18:41:22
7620,1,M02569,Type_02,Afternoon,113.8,2024-10-05 18:51:16
7621,16,M09331,Type_12,Night,110.1,2024-10-05 18:59:19
7622,12,M00210,Type_23,Afternoon,91.5,2024-10-05 19:51:18
7623,12,M09257,Type_04,Morning,80.0,2024-10-05 19:52:14
7624,19,M04912,Type_17,Afternoon,87.8,2024-10-05 21:07:08
7625,10,M02221,Type_13,Afternoon,102.2,2024-10-05 21:45:25
7626,20,M00234,Type_12,Afternoon,131.9,2024-10-05 21:56:30
7627,5,M00793,Type_20,Night,107.9,2024-10-05 23:39:11
7628,3,M03111,Type_12,Afternoon,99.6,2024-10-06 00:08:06
7629,9,M02167,Type_12,Night,92.2,2024-10-06 00:16:41
7630,21,M08527,Type_18,Night,123.1,2024-10-06 01:20:24
7631,23,M09552,Type_19,Afternoon,137.2,2024-10-06 04:03:16
7632,15,M05194,Type_09,Afternoon,131.3,2024-10-06 04:27:56
7633,14,M01215,Type_03,Morning,122.1,2024-10-06 08:58:21
7634,11,M04420,Type_09,Night,80.5,2024-10-06 09:09:07
7635,13,M07315,Type_20,Afternoon,103.0,2024-10-06 09:14:33
7636,7,M08476,Type_04,Morning,148.9,2024-10-06 09:32:55
7637,25,M00213,Type_15,Morning,132.4,2024-10-06 10:45:39
7638,2,M01659,Type_25,Afternoon,80.0,2024-10-06 10:55:27
7639,3,M05025,Type_04,Morning,108.9,2024-10-06 11:49:01
7640,20,M09610,Type_20,Morning,117.3,2024-10-06 13:36:46
7641,8,M05918,Type_20,Afternoon,94.8,2024-10-06 13:56:45
7642,1,M05142,Type_14,Morning,80.0,2024-10-06 14:17:28
7643,25,M01795,Type_15,Afternoon,112.0,2024-10-06 15:15:14
7644,21,M05989,Type_22,Morning,94.2,2024-10-06 15:59:19
7645,4,M08297,Type_01,Morning,94.3,2024-10-06 16:24:26
7646,13,M05579,Type_19,Afternoon,102.9,2024-10-06 16:30:04
7647,24,M05552,Type_17,Afternoon,107.3,2024-10-06 16:39:03
7648,14,M03846,Type_17,Morning,109.8,2024-10-06 17:42:12
7649,9,M06907,Type_11,Morning,92.3,2024-10-06 19:56:08
7650,3,M00379,Type_09,Afternoon,105.6,2024-10-06 20:04:02
7651,14,M03294,Type_19,Morning,80.0,2024-10-06 21:29:52
7652,4,M03330,Type_11,Morning,116.2,2024-10-06 21:56:11
7653,17,M04809,Type_24,Morning,80.0,2024-10-06 21:57:42
7654,15,M07938,Type_07,Night,104.2,2024-10-06 22:06:06
7655,12,M00225,Type_23,Night,128.4,2024-10-06 22:41:38
7656,14,M00738,Type_20,Night,88.8,2024-10-06 23:42:51
7657,19,M00236,Type_01,Afternoon,124.3,2024-10-06 23:48:13
7658,10,M00712,Type_03,Afternoon,133.1,2024-10-06 23:51:03
7659,5,M05989,Type_22,Afternoon,80.0,2024-10-07 01:33:51
7660,24,M01889,Type_05,Afternoon,107.0,2024-10-07 01:56:45
7661,17,M07174,Type_10,Morning,80.0,2024-10-07 03:27:03
7662,17,M01260,Type_10,Afternoon,107.6,2024-10-07 04:30:55
7663,3,M05247,Type_12,Night,109.9,2024-10-07 04:40:31
7664,16,M07272,Type_08,Afternoon,80.0,2024-10-07 05:33:15
7665,25,M00749,Type_01,Morning,148.5,2024-10-07 06:49:40
7666,9,M03552,Type_21,Morning,115.7,2024-10-07 09:35:14
7667,17,M06401,Type_11,Afternoon,93.0,2024-10-07 10:15:41
7668,20,M06644,Type_24,Afternoon,139.3,2024-10-07 10:19:45
7669,12,M08702,Type_19,Night,80.0,2024-10-07 11:13:16
7670,24,M01824,Type_22,Morning,85.4,2024-10-07 11:26:38
7671,2,M06853,Type_07,Night,80.0,2024-10-07 11:35:38
7672,20,M07778,Type_25,Afternoon,146.0,2024-10-07 14:29:16
7673,16,M04233,Type_07,Night,116.6,2024-10-07 15:24:33
7674,23,M06520,Type_14,Afternoon,123.2,2024-10-07 15:52:40
7675,23,M01778,Type_16,Afternoon,116.0,2024-10-07 16:05:33
7676,21,M01223,Type_16,Afternoon,121.5,2024-10-07 17:12:43
7677,23,M07631,Type_02,Afternoon,111.6,2024-10-07 17:18:58
7678,6,M01778,Type_16,Night,115.4,2024-10-07 17:40:23
7679,2,M09497,Type_19,Morning,112.2,2024-10-07 17:52:13
7680,9,M07491,Type_22,Morning,97.8,2024-10-07 19:19:39
7681,5,M04860,Type_02,Night,109.1,2024-10-07 23:12:56
7682,18,M08894,Type_21,Afternoon,115.5,2024-10-07 23:25:46
7683,22,M08119,Type_22,Afternoon,112.2,2024-10-08 00:17:10
7684,21,M02990,Type_10,Afternoon,80.4,2024-10-08 01:10:56
7685,18,M08344,Type_19,Morning,83.1,2024-10-08 03:17:20
7686,10,M01326,Type_13,Night,131.7,2024-10-08 05:56:14
7687,10,M09494,Type_09,Afternoon,103.9,2024-10-08 06:57:34
7688,23,M09904,Type_17,Morning,121.7,2024-10-08 06:58:02
7689,10,M05128,Type_18,Morning,88.2,2024-10-08 09:45:37
7690,18,M08999,Type_04,Night,80.5,2024-10-08 10:08:26
7691,16,M02723,Type_11,Morning,93.1,2024-10-08 10:32:07
7692,23,M04657,Type_05,Night,105.5,2024-10-08 10:56:53
7693,6,M01326,Type_13,Morning,96.7,2024-10-08 11:28:46
7694,12,M04134,Type_11,Afternoon,135.9,2024-10-08 11:46:03
7695,4,M09352,Type_07,Night,113.6,2024-10-08 13:38:58
7696,20,M02870,Type_13,Afternoon,147.0,2024-10-08 14:09:17
7697,16,M01243,Type_11,Afternoon,118.1,2024-10-08 15:58:01
7698,22,M08540,Type_14,Afternoon,80.0,2024-10-08 17:18:15
7699,25,M01832,Type_22,Morning,131.1,2024-10-08 18:40:50
7700,22,M01570,Type_12,Morning,80.0,2024-10-08 19:30:20
7701,22,M07247,Type_08,Night,114.6,2024-10-08 20:13:56
7702,11,M01919,Type_02,Night,94.5,2024-10-08 20:18:13
7703,1,M06417,Type_06,Afternoon,152.9,2024-10-09 00:02:51
7704,5,M03233,Type_08,Morning,138.8,2024-10-09 00:31:56
7705,17,M03759,Type_24,Morning,95.2,2024-10-09 01:53:25
7706,11,M05998,Type_01,Morning,107.5,2024-10-09 01:57:41
7707,14,M02356,Type_25,Afternoon,114.9,2024-10-09 02:20:24
7708,9,M09590,Type_14,Night,127.3,2024-10-09 02:28:06
7709,10,M01825,Type_09,Afternoon,110.6,2024-10-09 02:40:31
7710,4,M07281,Type_10,Night,89.5,2024-10-09 03:01:04
7711,2,M04061,Type_24,Morning,95.6,2024-10-09 03:55:03
7712,25,M05325,Type_05,Morning,109.9,2024-10-09 04:18:21
7713,6,M00405,Type_13,Morning,134.7,2024-10-09 04:26:35
7714,3,M01722,Type_11,Afternoon,118.6,2024-10-09 06:43:15
7715,13,M05317,Type_15,Morning,94.5,2024-10-09 06:55:46
7716,12,M03846,Type_17,Night,123.0,2024-10-09 08:58:34
7717,18,M04211,Type_24,Morning,102.3,2024-10-09 09:44:50
7718,6,M00065,Type_08,Night,127.8,2024-10-09 10:21:26
7719,10,M09492,Type_12,Afternoon,160.0,2024-10-09 10:53:20
7720,6,M06383,Type_10,Night,102.8,2024-10-09 12:08:09
7721,25,M09608,Type_18,Afternoon,126.0,2024-10-09 13:09:43
7722,5,M00969,Type_16,Night,95.1,2024-10-09 13:10:04
7723,15,M00369,Type_06,Morning,107.8,2024-10-09 13:11:48
7724,15,M08425,Type_02,Afternoon,110.6,2024-10-09 13:14:47
7725,12,M02243,Type_12,Night,106.1,2024-10-09 13:33:19
7726,9,M05003,Type_20,Morning,159.3,2024-10-09 14:12:11
7727,13,M03084,Type_11,Morning,103.9,2024-10-09 16:51:16
7728,16,M08074,Type_02,Afternoon,121.7,2024-10-09 17:11:08
7729,21,M09113,Type_10,Night,80.0,2024-10-09 17:57:30
7730,2,M08881,Type_20,Afternoon,118.6,2024-10-09 18:13:50
7731,17,M01470,Type_15,Afternoon,132.8,2024-10-09 18:19:08
7732,9,M04726,Type_22,Morning,99.4,2024-10-09 18:54:39
7733,23,M04260,Type_09,Morning,80.0,2024-10-09 18:57:45
7734,19,M03623,Type_06,Night,109.2,2024-10-09 21:08:06
7735,6,M00824,Type_03,Morning,110.3,2024-10-10 00:13:05
7736,4,M03432,Type_20,Afternoon,124.5,2024-10-10 01:53:05
7737,25,M06529,Type_06,Night,150.2,2024-10-10 02:06:12
7738,15,M04152,Type_19,Morning,102.4,2024-10-10 03:14:35
7739,18,M04214,Type_24,Afternoon,92.9,2024-10-10 03:42:48
7740,12,M07421,Type_06,Morning,86.7,2024-10-10 04:16:58
7741,12,M08990,Type_03,Afternoon,114.0,2024-10-10 04:31:53
7742,20,M00780,Type_18,Morning,119.6,2024-10-10 04:40:10
7743,17,M02893,Type_17,Afternoon,99.1,2024-10-10 04:52:17
7744,7,M05535,Type_13,Morning,125.6,2024-10-10 05:46:29
7745,20,M03307,Type_24,Afternoon,119.3,2024-10-10 06:31:05
7746,5,M02903,Type_23,Afternoon,110.9,2024-10-10 11:54:24
7747,12,M03719,Type_06,Morning,92.0,2024-10-10 15:06:34
7748,17,M00022,Type_24,Afternoon,100.4,2024-10-10 16:44:17
7749,2,M01501,Type_05,Morning,80.0,2024-10-10 17:18:42
7750,4,M09035,Type_17,Afternoon,114.7,2024-10-10 17:36:18
7751,2,M09953,Type_16,Morning,110.5,2024-10-10 18:01:32
7752,14,M03642,Type_22,Afternoon,113.8,2024-10-10 18:20:32
7753,14,M05213,Type_24,Morning,120.1,2024-10-10 19:20:51
7754,13,M00192,Type_12,Afternoon,117.7,2024-10-10 21:29:45
7755,17,M08588,Type_02,Morning,107.8,2024-10-10 22:26:36
7756,17,M07175,Type_04,Afternoon,111.0,2024-10-10 22:28:46
7757,22,M05115,Type_18,Morning,81.9,2024-10-10 23:05:48
7758,18,M04663,Type_24,Night,98.3,2024-10-10 23:16:17
7759,3,M04327,Type_08,Night,111.0,2024-10-11 00:17:14
7760,21,M09066,Type_20,Morning,95.3,2024-10-11 01:05:54
7761,16,M04336,Type_14,Afternoon,127.2,2024-10-11 02:12:19
7762,19,M08282,Type_17,Morning,96.8,2024-10-11 06:16:58
7763,6,M08649,Type_16,Morning,114.3,2024-10-11 08:08:53
7764,23,M09197,Type_02,Afternoon,112.3,2024-10-11 08:26:02
7765,6,M05495,Type_05,Afternoon,124.9,2024-10-11 09:16:37
7766,18,M08537,Type_21,Afternoon,128.0,2024-10-11 09:17:35
7767,9,M02712,Type_03,Morning,123.9,2024-10-11 10:15:46
7768,18,M07596,Type_21,Morning,80.0,2024-10-11 11:56:56
7769,6,M06274,Type_18,Morning,133.9,2024-10-11 12:03:28
7770,9,M06285,Type_10,Afternoon,140.5,2024-10-11 12:09:44
7771,25,M09309,Type_22,Afternoon,100.4,2024-10-11 13:00:18
7772,18,M08818,Type_06,Afternoon,114.7,2024-10-11 13:35:01
7773,25,M03995,Type_10,Morning,92.2,2024-10-11 14:04:06
7774,16,M01679,Type_22,Morning,80.0,2024-10-11 14:24:59
7775,24,M08415,Type_12,Morning,95.2,2024-10-11 15:04:34
7776,23,M00744,Type_18,Morning,99.2,2024-10-11 15:24:41
7777,13,M00463,Type_01,Morning,102.9,2024-10-11 15:24:56
7778,11,M01569,Type_19,Night,90.8,2024-10-11 15:46:03
7779,8,M01737,Type_23,Night,95.3,2024-10-11 16:21:31
7780,24,M07904,Type_11,Afternoon,109.8,2024-10-11 19:49:43
7781,17,M07003,Type_13,Afternoon,94.6,2024-10-11 21:02:35
7782,9,M08857,Type_08,Morning,120.9,2024-10-11 22:15:35
7783,6,M01357,Type_25,Night,123.6,2024-10-11 22:19:50
7784,1,M01015,Type_08,Morning,157.6,2024-10-11 22:52:55
7785,1,M01055,Type_05,Night,132.5,2024-10-11 23:38:50
7786,13,M01765,Type_24,Afternoon,114.9,2024-10-11 23:42:34
7787,7,M06010,Type_05,Morning,97.6,2024-10-12 01:21:41
7788,10,M04459,Type_10,Night,115.9,2024-10-12 01:44:44
7789,18,M09605,Type_22,Morning,116.5,2024-10-12 02:30:01
7790,6,M00668,Type_11,Afternoon,99.7,2024-10-12 03:14:24
7791,13,M03371,Type_18,Afternoon,125.7,2024-10-12 03:14:39
7792,5,M05977,Type_25,Morning,82.0,2024-10-12 03:43:23
7793,21,M01395,Type_18,Afternoon,105.1,2024-10-12 04:28:13
7794,15,M08291,Type_15,Afternoon,121.1,2024-10-12 04:50:37
7795,12,M04071,Type_22,Afternoon,104.2,2024-10-12 04:52:59
7796,22,M06983,Type_04,Morning,105.9,2024-10-12 07:08:08
7797,11,M08614,Type_09,Night,107.2,2024-10-12 08:09:00
7798,8,M05600,Type_23,Morning,93.3,2024-10-12 10:08:09
7799,5,M03651,Type_23,Morning,133.5,2024-10-12 10:18:14
7800,8,M09325,Type_04,Morning,89.6,2024-10-12 11:06:50
7801,5,M09895,Type_05,Morning,116.4,2024-10-12 11:34:16
7802,10,M03621,Type_14,Morning,118.3,2024-10-12 12:32:39
7803,15,M03191,Type_01,Night,91.0,2024-10-12 13:41:24
7804,6,M08790,Type_10,Morning,111.5,2024-10-12 14:38:14
7805,24,M00392,Type_06,Morning,91.8,2024-10-12 15:23:33
7806,18,M01076,Type_23,Morning,137.8,2024-10-12 15:32:14
7807,23,M02651,Type_01,Afternoon,87.2,2024-10-12 15:53:08
7808,3,M02385,Type_17,Night,96.9,2024-10-12 16:24:18
7809,9,M00810,Type_02,Morning,85.5,2024-10-12 19:52:34
7810,10,M08048,Type_03,Morning,82.8,2024-10-12 21:17:13
7811,7,M05502,Type_25,Morning,141.8,2024-10-13 00:19:05
7812,19,M06896,Type_03,Morning,120.9,2024-10-13 03:54:13
7813,24,M01160,Type_08,Morning,112.8,2024-10-13 04:41:41
7814,2,M07575,Type_19,Afternoon,96.9,2024-10-13 05:26:54
7815,8,M01532,Type_15,Morning,128.2,2024-10-13 06:26:21
7816,7,M05482,Type_20,Afternoon,93.5,2024-10-13 06:31:16
7817,5,M07549,Type_02,Morning,125.9,2024-10-13 06:42:25
7818,4,M04977,Type_17,Night,92.5,2024-10-13 06:59:06
7819,11,M05696,Type_18,Night,97.1,2024-10-13 07:44:58
7820,10,M08446,Type_12,Afternoon,125.2,2024-10-13 07:58:36
7821,1,M03549,Type_17,Morning,127.3,2024-10-13 08:08:53
7822,4,M06164,Type_22,Morning,121.9,2024-10-13 08:56:51
7823,22,M06672,Type_19,Afternoon,89.0,2024-10-13 09:24:30
7824,6,M05265,Type_25,Afternoon,101.1,2024-10-13 11:11:25
7825,18,M01232,Type_04,Afternoon,113.1,2024-10-13 11:27:44
7826,25,M02424,Type_12,Night,93.0,2024-10-13 11:51:26
7827,13,M08072,Type_03,Night,137.4,2024-10-13 11:58:02
7828,13,M04262,Type_15,Morning,80.0,2024-10-13 12:01:53
7829,1,M09766,Type_16,Afternoon,94.4,2024-10-13 12:27:49
7830,4,M02909,Type_06,Morning,99.8,2024-10-13 13:32:50
7831,4,M04713,Type_01,Morning,80.0,2024-10-13 13:55:38
7832,18,M06756,Type_17,Afternoon,82.1,2024-10-13 16:22:35
7833,24,M09818,Type_19,Morning,122.5,2024-10-13 16:46:55
7834,18,M03884,Type_20,Night,110.6,2024-10-13 17:33:11
7835,18,M03516,Type_03,Morning,141.5,2024-10-13 18:07:57
7836,15,M03404,Type_05,Afternoon,140.9,2024-10-13 18:20:47
7837,18,M04599,Type_24,Afternoon,118.7,2024-10-13 18:31:50
7838,15,M05009,Type_24,Afternoon,116.3,2024-10-13 18:39:42
7839,17,M06223,Type_08,Morning,111.3,2024-10-13 18:56:21
7840,5,M04010,Type_07,Night,80.0,2024-10-13 18:57:12
7841,11,M02736,Type_16,Afternoon,82.1,2024-10-13 18:58:18
7842,16,M04492,Type_10,Afternoon,112.0,2024-10-13 19:21:56
7843,20,M08594,Type_10,Morning,122.3,2024-10-13 20:24:45
7844,2,M00975,Type_04,Afternoon,115.8,2024-10-13 21:06:53
7845,17,M00224,Type_01,Night,92.2,2024-10-13 22:23:56
7846,1,M04614,Type_04,Afternoon,128.7,2024-10-13 22:27:26
7847,18,M06778,Type_15,Night,139.6,2024-10-13 22:45:08
7848,17,M08428,Type_11,Afternoon,128.8,2024-10-13 23:02:34
7849,25,M04212,Type_21,Morning,129.8,2024-10-14 00:34:16
7850,18,M00226,Type_20,Morning,98.8,2024-10-14 00:58:34
7851,19,M08184,Type_21,Morning,131.5,2024-10-14 02:01:49
7852,25,M04278,Type_09,Afternoon,112.9,2024-10-14 02:43:21
7853,5,M01342,Type_23,Night,120.2,2024-10-14 02:43:59
7854,13,M04037,Type_21,Morning,117.3,2024-10-14 05:20:49
7855,24,M08402,Type_05,Afternoon,107.6,2024-10-14 06:02:57
7856,23,M03728,Type_08,Afternoon,92.8,2024-10-14 06:16:26
7857,6,M03929,Type_09,Afternoon,108.4,2024-10-14 07:20:16
7858,13,M02804,Type_17,Morning,129.7,2024-10-14 07:49:16
7859,18,M09302,Type_13,Morning,101.2,2024-10-14 09:55:44
7860,4,M06559,Type_09,Morning,127.9,2024-10-14 10:54:26
7861,9,M00394,Type_19,Morning,124.7,2024-10-14 13:43:29
7862,23,M06840,Type_13,Morning,104.0,2024-10-14 13:57:45
7863,3,M09036,Type_16,Morning,137.8,2024-10-14 14:56:48
7864,22,M09717,Type_09,Afternoon,102.9,2024-10-14 16:36:20
7865,24,M08796,Type_01,Morning,140.2,2024-10-14 17:37:02
7866,24,M00582,Type_12,Night,118.7,2024-10-14 19:06:16
7867,8,M00133,Type_13,Morning,109.7,2024-10-14 19:11:57
7868,13,M02839,Type_02,Morning,92.2,2024-10-14 19:41:46
7869,24,M03386,Type_19,Morning,108.2,2024-10-14 20:36:59
7870,22,M03771,Type_16,Morning,105.9,2024-10-14 20:59:48
7871,11,M02269,Type_12,Night,84.8,2024-10-14 22:05:52
7872,10,M00976,Type_01,Morning,105.6,2024-10-14 23:01:35
7873,11,M07606,Type_11,Night,93.9,2024-10-15 01:51:28
7874,3,M07214,Type_05,Night,121.7,2024-10-15 03:04:55
7875,25,M09736,Type_17,Afternoon,136.1,2024-10-15 05:02:36
7876,14,M02836,Type_04,Afternoon,85.5,2024-10-15 05:03:04
7877,14,M02739,Type_02,Afternoon,144.2,2024-10-15 05:08:16
7878,19,M09550,Type_13,Morning,107.4,2024-10-15 05:38:22
7879,4,M04135,Type_14,Afternoon,90.5,2024-10-15 05:57:44
7880,1,M09509,Type_21,Morning,125.2,2024-10-15 06:29:50
7881,2,M06834,Type_12,Morning,101.1,2024-10-15 06:29:57
7882,6,M08354,Type_21,Afternoon,108.4,2024-10-15 06:44:41
7883,13,M01910,Type_02,Afternoon,101.9,2024-10-15 07:36:18
7884,14,M09320,Type_19,Night,93.7,2024-10-15 08:20:44
7885,1,M09851,Type_25,Morning,124.5,2024-10-15 09:03:08
7886,25,M01964,Type_18,Night,104.3,2024-10-15 09:30:34
7887,8,M05154,Type_01,Morning,81.3,2024-10-15 09:53:03
7888,18,M00967,Type_20,Morning,121.0,2024-10-15 14:56:10
7889,14,M00890,Type_20,Morning,85.9,2024-10-15 15:02:28
7890,2,M03062,Type_14,Afternoon,86.9,2024-10-15 15:29:27
7891,24,M06462,Type_16,Morning,133.9,2024-10-15 15:33:18
7892,12,M06167,Type_12,Afternoon,86.1,2024-10-15 16:21:00
7893,24,M06968,Type_15,Night,80.0,2024-10-15 17:07:44
7894,1,M09859,Type_22,Afternoon,122.5,2024-10-15 17:13:20
7895,21,M08102,Type_20,Afternoon,103.9,2024-10-15 21:00:33
7896,15,M07380,Type_01,Night,105.6,2024-10-15 23:34:25
7897,11,M09634,Type_06,Afternoon,103.7,2024-10-15 23:45:44
7898,18,M07281,Type_10,Afternoon,114.6,2024-10-16 00:22:19
7899,17,M01068,Type_06,Morning,94.9,2024-10-16 00:49:44
7900,3,M04224,Type_02,Night,139.5,2024-10-16 00:53:26
7901,15,M09019,Type_09,Afternoon,80.5,2024-10-16 01:28:45
7902,13,M04608,Type_14,Morning,118.9,2024-10-16 05:45:56
7903,3,M03986,Type_17,Morning,122.8,2024-10-16 07:19:23
7904,13,M03180,Type_23,Night,94.8,2024-10-16 07:37:46
7905,9,M04539,Type_25,Morning,89.5,2024-10-16 08:20:50
7906,10,M02363,Type_24,Night,130.3,2024-10-16 09:13:56
7907,1,M02225,Type_14,Morning,90.2,2024-10-16 10:26:09
7908,2,M06372,Type_04,Night,97.9,2024-10-16 10:38:45
7909,25,M01727,Type_02,Morning,127.7,2024-10-16 10:58:54
7910,14,M05792,Type_09,Afternoon,110.7,2024-10-16 11:00:05
7911,5,M08074,Type_02,Night,80.0,2024-10-16 11:08:37
7912,25,M08459,Type_25,Afternoon,144.9,2024-10-16 12:05:02
7913,22,M07014,Type_16,Afternoon,99.4,2024-10-16 12:07:16
