MachineID,MachineType,Temperature_C,Vibration_mm_s,Voltage_V,Current_A,Power_Consumption_kWh,Runtime_Hours,Failure_Status,Predict_Failure_Prob,Current_Status,Alert_Reason_vs_Specs,Top_Risk_Factor
M07982,Type_17,64.66,2.39,224.5,16.44,3.322,96.0,0,0.12701527436230078,Normal,Good,-
M00025,Type_25,29.86,2.84,222.9,16.34,3.278,124.2,0,0.1270121522921366,Normal,Good,-
M05543,Type_25,25.95,2.62,222.8,15.9,3.188,183.4,0,0.1270121522921366,Normal,Good,-
M06225,Type_06,44.27,0.76,220.5,15.47,3.07,556.6,0,0.12700389613439758,Normal,Good,-
M04423,Type_10,46.12,1.42,227.0,15.7,3.208,794.2,0,0.1270038160285833,Normal,Good,-
M04642,Type_21,51.06,1.1,217.2,13.14,2.569,560.0,0,0.12699333912434504,Normal,Good,-
M04242,Type_25,60.19,1.59,224.3,10.08,2.035,334.8,0,0.12698875172298033,Normal,Good,-
M00446,Type_06,51.52,1.14,213.6,15.94,3.064,237.7,0,0.12697428274157152,Normal,Good,-
M06233,Type_05,60.0,3.67,219.3,17.24,3.403,353.5,0,0.12691482120612974,Normal,Good,-
M08752,Type_25,63.73,1.3,227.3,12.12,2.479,945.1,0,0.12686488973632853,Normal,Good,-
M08542,Type_03,63.76,1.0,229.5,14.7,3.036,192.8,0,0.12686465268695643,Normal,Good,-
M02055,Type_10,72.66,1.81,226.9,14.33,2.926,981.0,0,0.12686025434024376,Normal,Good,-
M06700,Type_21,59.87,2.42,218.3,15.79,3.102,316.8,0,0.12683198980904029,Normal,Good,-
M07549,Type_02,43.16,2.58,226.4,11.07,2.256,534.5,0,0.12680556304890905,Normal,Good,-
M04344,Type_06,52.03,1.61,216.7,16.96,3.308,666.4,0,0.12678464398551992,Normal,Good,-
M08646,Type_25,62.24,3.03,219.0,9.91,1.953,554.5,0,0.12674774554861115,Normal,Good,-
M04099,Type_20,52.59,0.59,220.4,17.66,3.503,402.9,0,0.12674106985626718,Normal,Good,-
M01432,Type_25,75.51,1.59,221.1,13.89,2.764,230.3,0,0.12673696249349706,Normal,Good,-
M04586,Type_03,49.57,2.31,221.5,11.51,2.295,119.4,0,0.12670505183796363,Normal,Good,-
M01810,Type_06,44.87,2.36,224.2,15.86,3.2,847.6,0,0.12669273132621986,Normal,Good,-
M08489,Type_21,72.09,1.18,225.4,14.77,2.996,199.5,0,0.12667078809894763,Normal,Good,-
M06106,Type_25,62.67,1.64,218.6,16.58,3.262,929.2,0,0.1266654728554762,Normal,Good,-
M01217,Type_16,78.24,1.09,222.0,16.23,3.243,974.5,0,0.12663109042498383,Normal,Good,-
M02290,Type_25,56.81,1.41,219.4,9.88,1.951,483.1,0,0.12662107228604447,Normal,Good,-
M04007,Type_17,52.61,1.6,214.9,19.49,3.77,314.2,0,0.12661770709263814,Normal,Good,-
M09261,Type_05,56.64,2.27,225.1,11.17,2.263,957.9,0,0.12661522812968992,Normal,Good,-
M05857,Type_10,62.38,1.73,225.7,11.26,2.287,947.7,0,0.12660383772385223,Normal,Good,-
M04022,Type_20,69.23,2.82,213.0,10.8,2.07,493.7,0,0.1265919645400853,Normal,Good,-
M04998,Type_05,73.41,2.94,219.6,13.36,2.64,413.2,0,0.12657934969777465,Normal,Good,-
M00686,Type_25,65.04,0.83,226.1,10.32,2.1,843.2,0,0.12657716497765137,Normal,Good,-
M04169,Type_16,47.89,2.21,217.6,10.14,1.986,524.5,0,0.12657296047063157,Normal,Good,-
M09025,Type_21,68.42,1.32,220.1,14.52,2.876,618.4,0,0.12655084470730446,Normal,Good,-
M05154,Type_01,78.53,1.7,223.0,16.24,3.259,982.2,0,0.12653045922635356,Normal,Good,-
M04451,Type_05,69.34,3.81,217.7,10.52,2.061,125.2,0,0.12652931675291904,Normal,Good,-
M07335,Type_10,78.49,0.8,220.5,16.05,3.185,53.4,0,0.12650290406399725,Normal,Good,-
M04041,Type_25,64.37,2.87,227.4,16.74,3.426,964.8,0,0.12649840143466493,Normal,Good,-
M02146,Type_05,70.72,3.69,224.5,11.55,2.334,602.5,0,0.12648720085250342,Normal,Good,-
M03847,Type_25,75.54,1.99,222.3,15.06,3.013,109.1,0,0.12646543181495834,Normal,Good,-
M05373,Type_05,61.29,2.57,213.0,15.24,2.922,190.1,0,0.12639975563709518,Normal,Good,-
M02390,Type_16,74.85,2.36,227.8,10.67,2.188,686.8,0,0.12638612549765366,Normal,Good,-
M01490,Type_05,55.92,2.14,221.4,16.42,3.272,131.3,0,0.12638038213443267,Normal,Good,-
M08699,Type_21,66.67,1.24,218.2,14.5,2.848,870.0,0,0.126379390038893,Normal,Good,-
M07179,Type_06,62.07,0.1,219.8,15.04,2.975,921.6,0,0.1263698579816188,Normal,Good,-
M05027,Type_15,49.21,2.01,211.9,10.77,2.054,517.4,0,0.12634770114082947,Normal,Good,-
M08945,Type_25,70.5,2.54,219.9,10.63,2.104,474.9,0,0.12633869933111122,Normal,Good,-
M03560,Type_02,57.92,3.04,215.3,10.17,1.971,330.5,0,0.1263273731927076,Normal,Good,-
M06464,Type_21,62.41,2.95,219.2,15.48,3.054,183.6,0,0.12630266588539774,Normal,Good,-
M09529,Type_05,77.3,1.34,219.2,19.31,3.809,588.4,0,0.1262523623266106,Normal,Good,-
M09168,Type_16,55.97,2.7,214.3,10.86,2.095,405.0,0,0.12624839392142606,Normal,Good,-
M00472,Type_03,64.04,1.75,221.7,11.08,2.211,614.0,0,0.12623183260017248,Normal,Good,-
M09664,Type_20,63.58,3.92,218.1,14.61,2.868,138.8,0,0.12620151058538695,Normal,Good,-
M04286,Type_23,66.33,3.86,226.3,17.89,3.644,976.8,0,0.12619819370797583,Normal,Good,-
M09009,Type_10,52.03,1.46,223.9,15.49,3.121,926.9,0,0.12615919699197709,Normal,Good,-
M07454,Type_15,57.62,0.21,218.3,12.88,2.531,319.4,0,0.1261206551984933,Normal,Good,-
M06785,Type_15,60.08,1.88,216.8,13.14,2.564,55.5,0,0.12611224883128921,Normal,Good,-
M05610,Type_01,55.7,1.48,223.5,13.65,2.746,985.9,0,0.12610063775989905,Normal,Good,-
M07392,Type_22,62.5,3.18,214.9,13.59,2.628,984.3,0,0.12610050391373734,Normal,Good,-
M04495,Type_07,70.72,2.72,219.9,15.59,3.085,982.6,0,0.12608456807906193,Normal,Good,-
M06086,Type_05,47.21,2.36,217.6,18.53,3.629,228.2,0,0.12602962744927354,Normal,Good,-
M03993,Type_05,63.62,2.14,227.2,13.32,2.724,531.4,0,0.12602190855082968,Normal,Good,-
M03532,Type_06,50.73,1.3,226.6,13.38,2.729,799.9,0,0.12601295119679284,Normal,Good,-
M03834,Type_06,75.75,3.09,226.7,16.0,3.264,87.3,0,0.12600133455481388,Normal,Good,-
M03811,Type_03,56.27,3.73,214.9,16.51,3.193,87.6,0,0.1259843873602344,Normal,Good,-
M04552,Type_16,76.54,3.11,212.6,16.2,3.1,986.9,0,0.12598282966680346,Normal,Good,-
M02173,Type_05,56.95,2.2,224.8,13.39,2.709,632.5,0,0.12596453460081997,Normal,Good,-
M01062,Type_05,64.62,1.57,227.5,15.59,3.192,149.4,0,0.1259492099268261,Normal,Good,-
M01417,Type_23,80.0,1.14,218.9,15.17,2.989,81.4,0,0.12594852569525736,Normal,Good,-
M03439,Type_25,58.63,3.52,223.6,15.94,3.208,941.6,0,0.12594593884805066,Normal,Good,-
M01295,Type_10,74.43,1.72,224.6,10.75,2.173,451.1,0,0.1259383244009517,Normal,Good,-
M06199,Type_20,68.67,1.2,215.6,16.46,3.194,167.4,0,0.12593489888519196,Normal,Good,-
M07793,Type_17,59.78,0.62,223.1,16.66,3.345,215.1,0,0.12593351934244643,Normal,Good,-
M09916,Type_10,75.3,3.03,224.2,16.44,3.317,87.8,0,0.1259257084706903,Normal,Good,-
M03516,Type_03,61.37,2.52,219.5,15.3,3.023,165.4,0,0.12591082837673098,Normal,Good,-
M00755,Type_22,56.26,0.12,227.0,11.45,2.339,227.2,0,0.12590777096452477,Normal,Good,-
M07196,Type_25,63.18,2.03,222.6,14.8,2.965,83.4,0,0.12589413072763314,Normal,Good,-
M04547,Type_15,54.49,2.96,222.7,10.28,2.06,542.9,0,0.12589143290460925,Normal,Good,-
M00018,Type_15,57.42,1.27,228.2,11.47,2.356,236.1,0,0.12580283654838698,Normal,Good,-
M07873,Type_17,57.26,0.67,216.6,15.17,2.957,161.5,0,0.12569944833470234,Normal,Good,-
M09511,Type_05,50.88,2.84,210.0,18.5,3.497,207.4,0,0.12569353118239246,Normal,Good,-
M08072,Type_03,65.79,1.35,215.7,15.17,2.945,198.8,0,0.12566281498592463,Normal,Good,-
M05959,Type_15,60.75,0.76,219.1,12.06,2.378,188.2,0,0.1256437534839192,Normal,Good,-
M00527,Type_10,43.27,0.31,216.3,14.06,2.737,921.9,0,0.1256327092306374,Normal,Good,-
M07051,Type_25,47.5,1.96,221.7,10.35,2.065,308.9,0,0.12560204789850488,Normal,Good,-
M04197,Type_20,62.22,1.51,219.7,10.83,2.141,227.9,0,0.12559600407887392,Normal,Good,-
M03047,Type_16,60.63,1.4,218.5,10.56,2.077,537.0,0,0.12559562452359482,Normal,Good,-
M05160,Type_18,68.98,2.34,224.1,11.74,2.368,979.4,0,0.12558959844288556,Normal,Good,-
M00264,Type_15,61.13,2.52,216.5,14.77,2.878,982.5,0,0.12558792102120717,Normal,Good,-
M03404,Type_05,52.1,1.55,224.1,15.51,3.128,139.6,0,0.12558125131411768,Normal,Good,-
M07329,Type_05,56.47,1.47,218.8,16.17,3.184,138.9,0,0.12558125131411768,Normal,Good,-
M06892,Type_21,67.93,1.21,219.8,14.1,2.789,549.2,0,0.12551902089983535,Normal,Good,-
M01151,Type_22,57.83,0.99,218.6,17.59,3.461,141.4,0,0.1255164013391779,Normal,Good,-
M06043,Type_25,69.47,2.05,219.5,15.12,2.987,98.9,0,0.12549346077468632,Normal,Good,-
M05394,Type_20,52.7,1.17,215.1,17.79,3.444,318.6,0,0.12545937726090767,Normal,Good,-
M01869,Type_21,67.5,1.41,218.5,10.84,2.132,804.4,0,0.12545484819065814,Normal,Good,-
M04844,Type_10,65.83,2.74,221.8,10.31,2.058,752.0,0,0.12539016514934895,Normal,Good,-
M03605,Type_25,78.06,3.2,214.4,10.56,2.038,717.1,0,0.12536676055560103,Normal,Good,-
M07033,Type_25,75.22,2.66,220.5,10.39,2.062,445.3,0,0.12536676055560103,Normal,Good,-
M00629,Type_25,46.98,1.85,216.2,10.46,2.035,149.9,0,0.12536118741078248,Normal,Good,-
M03388,Type_16,53.15,1.0,221.4,19.37,3.86,966.6,0,0.12535773612235862,Normal,Good,-
M00669,Type_05,61.42,1.85,215.6,17.34,3.365,96.2,0,0.12534165557475208,Normal,Good,-
M08641,Type_11,75.12,2.47,223.8,10.53,2.121,982.8,0,0.1253350921886246,Normal,Good,-
M06313,Type_06,54.26,0.7,213.2,14.35,2.753,295.8,0,0.1253292716174282,Normal,Good,-
M05036,Type_05,58.22,1.83,227.5,19.07,3.905,907.1,0,0.12528770310300594,Normal,Good,-
M07148,Type_17,70.12,0.66,215.5,16.6,3.22,215.8,0,0.12528610912978944,Normal,Good,-
M01136,Type_10,55.59,2.68,223.8,10.4,2.095,266.7,0,0.12524789762662547,Normal,Good,-
M02203,Type_17,57.7,1.65,222.3,19.04,3.809,971.2,0,0.125233225971475,Normal,Good,-
M06220,Type_05,56.45,0.24,222.3,17.38,3.477,457.4,0,0.12519293522537675,Normal,Good,-
M02871,Type_17,62.27,1.48,223.1,17.41,3.496,103.0,0,0.12512936436646277,Normal,Good,-
M05126,Type_03,55.63,2.64,214.7,12.72,2.458,163.6,0,0.12510994903440398,Normal,Good,-
M01148,Type_20,52.48,0.98,219.1,15.38,3.033,917.9,0,0.1250991483742835,Normal,Good,-
M02385,Type_17,62.03,1.52,218.8,16.28,3.206,224.4,0,0.12507323442337684,Normal,Good,-
M00983,Type_05,61.43,0.3,224.2,18.08,3.648,440.7,0,0.12507058587461686,Normal,Good,-
M04129,Type_23,76.04,1.3,221.3,14.11,2.81,977.1,0,0.1250442637341935,Normal,Good,-
M05942,Type_20,50.48,1.25,224.2,13.61,2.746,338.8,0,0.12495402740476816,Normal,Good,-
M02019,Type_05,46.89,0.75,216.2,19.42,3.779,830.6,0,0.12495317423934502,Normal,Good,-
M04748,Type_16,60.61,1.45,211.3,10.72,2.039,426.3,0,0.12487744986924997,Normal,Good,-
M09229,Type_17,72.79,0.96,217.3,19.02,3.72,165.3,0,0.1248621660265335,Normal,Good,-
M06016,Type_05,78.1,0.98,210.4,15.71,2.975,167.5,0,0.12484535924480161,Normal,Good,-
M06407,Type_10,76.92,2.81,215.2,14.2,2.75,83.1,0,0.12481813352337846,Normal,Good,-
M02467,Type_20,54.48,0.32,222.8,15.8,3.168,452.6,0,0.12481051787028388,Normal,Good,-
M00049,Type_05,71.09,1.61,226.8,17.36,3.544,188.0,0,0.12479407925678702,Normal,Good,-
M08932,Type_25,58.43,1.02,229.7,10.39,2.148,293.2,0,0.12478028592374574,Normal,Good,-
M09411,Type_06,65.81,1.66,222.1,10.24,2.047,83.5,0,0.12476669542138975,Normal,Good,-
M08716,Type_10,55.98,0.7,225.3,14.4,2.92,958.2,0,0.12473596247759947,Normal,Good,-
M03026,Type_25,63.5,1.8,225.6,10.75,2.183,229.4,0,0.12471920421969315,Normal,Good,-
M09527,Type_10,67.29,0.95,220.7,18.3,3.635,976.4,0,0.12464015907317044,Normal,Good,-
M05498,Type_15,53.12,0.44,220.5,12.23,2.427,90.3,0,0.12461409214294501,Normal,Good,-
M05320,Type_05,45.72,1.8,216.2,15.58,3.032,539.8,0,0.12460526840787665,Normal,Good,-
M06872,Type_21,51.12,2.67,218.8,15.0,2.954,179.6,0,0.12460419581413262,Normal,Good,-
M04923,Type_15,56.28,0.38,225.8,11.05,2.246,897.2,0,0.12456122227773064,Normal,Good,-
M09910,Type_16,58.14,1.93,221.2,10.3,2.051,619.3,0,0.12455830093307975,Normal,Good,-
M06666,Type_08,59.21,2.37,221.0,18.35,3.65,991.2,0,0.12452331695868651,Normal,Good,-
M04705,Type_17,54.42,1.06,219.9,15.74,3.115,940.2,0,0.12438819368078839,Normal,Good,-
M09657,Type_20,56.64,1.74,221.4,15.31,3.051,98.3,0,0.12438200529990859,Normal,Good,-
M09504,Type_20,56.0,0.73,215.3,17.03,3.3,269.1,0,0.12437818832126343,Normal,Good,-
M00180,Type_05,63.99,1.02,228.9,15.54,3.201,626.0,0,0.12437626354448961,Normal,Good,-
M05935,Type_01,68.21,2.28,216.2,16.12,3.137,984.0,0,0.12433953649557768,Normal,Good,-
M00462,Type_06,47.66,3.17,228.3,13.44,2.762,937.6,0,0.12432676054192975,Normal,Good,-
M02965,Type_06,56.36,0.38,214.3,14.18,2.735,952.8,0,0.12429428525568817,Normal,Good,-
M04589,Type_15,54.47,3.49,224.6,13.56,2.741,56.4,0,0.12424053004702047,Normal,Good,-
M09556,Type_05,58.23,0.46,228.3,13.54,2.782,527.7,0,0.1242289429032914,Normal,Good,-
M00054,Type_02,65.85,3.9,220.3,16.43,3.258,514.8,0,0.12420741886973927,Normal,Good,-
M01806,Type_05,52.84,1.37,226.9,17.7,3.615,253.3,0,0.12420678487471003,Normal,Good,-
M06125,Type_25,62.51,2.85,214.8,10.94,2.115,730.9,0,0.1241694908356155,Normal,Good,-
M05870,Type_03,56.81,2.07,216.9,12.25,2.391,238.1,0,0.12414492790921906,Normal,Good,-
M07995,Type_05,66.65,1.97,214.9,15.39,2.977,428.2,0,0.12412709310584719,Normal,Good,-
M02137,Type_17,73.2,1.2,218.5,19.26,3.787,225.8,0,0.12412467077517221,Normal,Good,-
M02716,Type_09,58.79,2.93,218.1,15.88,3.117,992.2,0,0.12410042967766088,Normal,Good,-
M03957,Type_05,46.85,2.13,219.4,17.45,3.446,184.4,0,0.1240489188140922,Normal,Good,-
M02039,Type_16,59.48,1.19,221.7,10.64,2.123,731.5,0,0.12399961775220653,Normal,Good,-
M06308,Type_05,61.34,1.92,218.8,16.76,3.3,230.4,0,0.12399305386045414,Normal,Good,-
M02623,Type_05,53.72,1.57,228.3,14.03,2.883,463.3,0,0.12390554464581363,Normal,Good,-
M00600,Type_21,68.58,2.46,219.8,11.78,2.33,226.3,0,0.12388310540203305,Normal,Good,-
M03595,Type_11,76.04,3.38,217.5,10.93,2.14,981.4,0,0.12387899799712077,Normal,Good,-
M07820,Type_20,75.19,1.75,218.7,15.66,3.082,79.6,0,0.12385348241736212,Normal,Good,-
M07809,Type_02,64.4,3.37,220.7,16.08,3.194,700.6,0,0.12384272598245788,Normal,Good,-
M09163,Type_05,67.86,1.71,226.7,17.89,3.65,706.2,0,0.12382856593567476,Normal,Good,-
M00080,Type_05,67.69,2.71,226.1,12.72,2.588,78.5,0,0.12382517807736734,Normal,Good,-
M07281,Type_10,66.41,1.91,220.5,10.75,2.133,795.7,0,0.123821257101544,Normal,Good,-
M01210,Type_05,63.29,2.69,225.3,14.07,2.853,269.8,0,0.12377750070175483,Normal,Good,-
M01662,Type_05,55.86,2.84,219.8,18.28,3.616,657.6,0,0.12374649177053922,Normal,Good,-
M01620,Type_05,68.09,1.55,217.5,14.39,2.817,560.2,0,0.1236948898712652,Normal,Good,-
M09189,Type_05,63.66,1.51,219.3,18.29,3.61,195.9,0,0.12368401103613388,Normal,Good,-
M07431,Type_05,61.04,2.46,215.7,18.67,3.624,216.5,0,0.12367736494652398,Normal,Good,-
M06896,Type_03,59.54,2.91,219.5,11.04,2.181,418.4,0,0.1236700674821087,Normal,Good,-
M06102,Type_25,60.0,1.55,225.5,9.88,2.005,429.1,0,0.12366192110678802,Normal,Good,-
M08649,Type_16,62.66,0.1,219.0,16.61,3.274,961.8,0,0.12364973020595749,Normal,Good,-
M03066,Type_05,57.14,1.8,211.2,17.17,3.264,515.8,0,0.12364669402851583,Normal,Good,-
M09458,Type_05,60.74,0.1,216.3,13.4,2.609,548.3,0,0.12364111039043787,Normal,Good,-
M01773,Type_05,58.71,3.12,218.4,14.97,2.943,626.4,0,0.12363298670788916,Normal,Good,-
M02767,Type_05,77.36,1.33,224.5,16.44,3.322,620.2,0,0.12360831871563815,Normal,Good,-
M01073,Type_03,53.41,2.07,223.5,10.43,2.098,733.5,0,0.12360435237745115,Normal,Good,-
M05135,Type_03,57.98,2.93,222.3,10.07,2.015,509.9,0,0.12358760071021699,Normal,Good,-
M04163,Type_05,69.57,2.08,227.0,15.03,3.071,386.9,0,0.12353132652605277,Normal,Good,-
M04476,Type_04,54.49,1.16,221.9,16.95,3.385,997.4,0,0.12349496486000097,Normal,Good,-
M08827,Type_17,60.93,1.23,218.3,12.76,2.507,997.5,0,0.12349031733830856,Normal,Good,-
M00257,Type_05,78.95,3.18,223.3,18.18,3.654,319.8,0,0.12345256045064654,Normal,Good,-
M09407,Type_05,70.13,1.43,225.3,18.17,3.684,714.5,0,0.12344991495338284,Normal,Good,-
M03005,Type_05,63.81,2.7,220.3,17.12,3.394,706.4,0,0.12343898614788232,Normal,Good,-
M04760,Type_05,63.26,2.87,218.6,17.34,3.411,873.6,0,0.12343898614788232,Normal,Good,-
M09412,Type_05,58.23,2.0,214.4,17.72,3.419,859.6,0,0.12343898614788232,Normal,Good,-
M06786,Type_05,58.02,1.44,227.1,12.43,2.541,572.5,0,0.12343438277834202,Normal,Good,-
M03457,Type_05,72.05,0.87,226.9,12.9,2.634,666.2,0,0.12342052608551347,Normal,Good,-
M08402,Type_05,71.71,1.02,227.7,13.21,2.707,677.5,0,0.12342052608551347,Normal,Good,-
M09893,Type_20,76.82,2.6,217.6,10.95,2.144,257.2,0,0.12341989055706168,Normal,Good,-
M07834,Type_11,75.7,1.77,225.4,18.68,3.789,988.5,0,0.12341685681336881,Normal,Good,-
M03795,Type_02,72.94,3.37,218.5,14.71,2.893,814.8,0,0.12340029330026049,Normal,Good,-
M01088,Type_10,73.7,3.1,220.8,10.81,2.148,783.6,0,0.12338519575895641,Normal,Good,-
M07340,Type_05,71.99,3.39,226.6,18.68,3.81,933.6,0,0.12338297996823737,Normal,Good,-
M01288,Type_05,75.26,2.57,229.0,13.06,2.692,876.1,0,0.12338055695124119,Normal,Good,-
M00361,Type_05,60.5,1.9,226.5,17.38,3.543,786.9,0,0.1233481668583434,Normal,Good,-
M05637,Type_05,68.58,1.71,222.6,14.53,2.911,545.9,0,0.12330480305377836,Normal,Good,-
M07359,Type_03,55.14,2.11,215.1,15.01,2.906,104.3,0,0.12329094214188654,Normal,Good,-
M03881,Type_06,78.88,1.43,215.7,10.77,2.091,128.0,0,0.12328979144619298,Normal,Good,-
M01361,Type_15,73.52,2.62,213.6,10.69,2.055,235.5,0,0.1232562862562367,Normal,Good,-
M03225,Type_04,78.96,3.03,215.8,16.47,3.199,985.3,0,0.12325309135851759,Normal,Good,-
M04533,Type_25,60.01,1.97,219.0,10.81,2.131,786.3,0,0.12322894241663215,Normal,Good,-
M05638,Type_05,70.43,3.01,224.4,18.16,3.668,172.8,0,0.12321685436557493,Normal,Good,-
M05461,Type_03,56.5,2.87,221.4,10.38,2.068,444.2,0,0.12318546213075952,Normal,Good,-
M00532,Type_05,75.16,3.39,224.1,17.06,3.441,872.6,0,0.12317518897662894,Normal,Good,-
M05589,Type_17,67.77,1.01,221.2,17.01,3.386,168.0,0,0.12312384801289315,Normal,Good,-
M06395,Type_05,62.58,3.41,217.2,15.49,3.028,836.5,0,0.12311232120910134,Normal,Good,-
M08950,Type_07,66.24,2.27,211.6,19.0,3.618,998.1,0,0.12307330767041319,Normal,Good,-
M07083,Type_02,53.98,1.4,219.2,9.97,1.967,486.8,0,0.1230430582648308,Normal,Good,-
M00326,Type_10,66.27,1.02,224.9,14.85,3.006,991.9,0,0.12299044870967507,Normal,Good,-
M08311,Type_16,52.81,1.56,221.1,10.92,2.173,699.1,0,0.12298801961344838,Normal,Good,-
M02201,Type_05,59.81,2.41,216.2,16.62,3.234,227.5,0,0.12295433952484598,Normal,Good,-
M05625,Type_05,60.94,2.32,219.1,16.28,3.21,196.3,0,0.12295433952484598,Normal,Good,-
M05308,Type_05,69.89,2.15,215.3,17.84,3.457,76.7,0,0.1228868627119291,Normal,Good,-
M03097,Type_05,55.95,1.44,225.3,12.12,2.458,477.6,0,0.12285248887999221,Normal,Good,-
M01049,Type_05,71.35,1.1,216.6,17.91,3.491,86.4,0,0.12284622417865311,Normal,Good,-
M07919,Type_20,76.77,1.1,224.1,14.02,2.828,971.9,0,0.12281856413208424,Normal,Good,-
M01889,Type_05,71.66,1.64,221.7,17.31,3.454,222.7,0,0.12279889693964784,Normal,Good,-
M01733,Type_05,75.17,3.24,221.4,13.8,2.75,645.1,0,0.12279259619188673,Normal,Good,-
M03714,Type_10,49.62,3.9,224.1,13.53,2.729,973.8,0,0.12274313991283421,Normal,Good,-
M03489,Type_05,70.11,1.37,223.8,19.82,3.992,957.1,0,0.12273593429908125,Normal,Good,-
M04490,Type_06,59.13,1.07,218.2,16.33,3.207,955.2,0,0.12272069992228035,Normal,Good,-
M04969,Type_05,68.12,2.32,215.7,15.18,2.947,870.5,0,0.12268164041200161,Normal,Good,-
M05662,Type_05,56.26,2.23,219.0,14.16,2.791,382.2,0,0.12266960868398391,Normal,Good,-
M07309,Type_05,72.76,2.5,219.0,17.7,3.489,92.5,0,0.12264070140957989,Normal,Good,-
M07297,Type_20,55.87,0.94,222.9,14.34,2.877,124.7,0,0.12258285673516042,Normal,Good,-
M03216,Type_05,62.96,2.15,221.3,16.1,3.207,283.2,0,0.12257561423522675,Normal,Good,-
M09097,Type_05,61.27,1.75,217.2,16.81,3.286,321.1,0,0.12257561423522675,Normal,Good,-
M09793,Type_17,43.71,0.98,223.7,15.91,3.203,105.2,0,0.1225577346887446,Normal,Good,-
M06769,Type_05,60.78,2.91,220.4,12.25,2.43,491.4,0,0.12244202671075971,Normal,Good,-
M04464,Type_05,65.16,2.15,211.7,10.18,1.94,866.4,0,0.12244124411584095,Normal,Good,-
M06339,Type_05,68.9,1.52,228.0,15.97,3.277,664.6,0,0.12243955175402378,Normal,Good,-
M04150,Type_06,46.45,2.43,225.6,10.85,2.203,254.7,0,0.12242227900439838,Normal,Good,-
M07181,Type_05,72.0,1.31,216.5,19.96,3.889,913.3,0,0.12237872054568942,Normal,Good,-
M08418,Type_05,62.68,3.15,218.8,17.63,3.472,712.8,0,0.12235395400395918,Normal,Good,-
M08508,Type_21,64.75,2.35,217.9,13.1,2.569,235.1,0,0.12234445216664208,Normal,Good,-
M06579,Type_21,64.75,1.35,220.3,13.95,2.766,367.1,0,0.1222878208711681,Normal,Good,-
M03917,Type_19,63.35,2.6,213.3,11.73,2.252,994.3,0,0.1222804601006694,Normal,Good,-
M05309,Type_03,67.47,3.04,222.1,10.76,2.151,602.7,0,0.12228033472152194,Normal,Good,-
M03103,Type_05,69.72,2.06,221.8,15.18,3.03,531.0,0,0.12224553338882052,Normal,Good,-
M04997,Type_21,79.59,1.47,222.1,15.18,3.034,245.3,0,0.12224374095306442,Normal,Good,-
M01631,Type_23,53.93,1.43,225.4,15.61,3.167,980.6,0,0.1222240981400715,Normal,Good,-
M02069,Type_15,60.36,0.72,222.0,10.23,2.044,340.3,0,0.12217355974229861,Normal,Good,-
M02573,Type_21,43.68,0.44,218.1,14.19,2.785,969.4,0,0.12214042417729257,Normal,Good,-
M05379,Type_20,67.78,0.1,217.3,13.06,2.554,51.9,0,0.12212068092341272,Normal,Good,-
M08198,Type_02,68.25,3.65,224.1,15.67,3.16,230.7,0,0.12210897945303884,Normal,Good,-
M09439,Type_03,58.53,0.85,218.6,10.93,2.15,813.2,0,0.12210310193796696,Normal,Good,-
M09159,Type_03,57.32,0.97,225.2,16.16,3.275,195.2,0,0.12209797369243504,Normal,Good,-
M03519,Type_17,61.68,1.48,220.7,17.22,3.42,194.6,0,0.12207051700590102,Normal,Good,-
M09690,Type_15,52.38,1.24,225.1,10.01,2.028,388.6,0,0.12206359779525013,Normal,Good,-
M01338,Type_05,68.93,1.71,223.7,16.53,3.328,320.7,0,0.12204514087130677,Normal,Good,-
M01612,Type_02,49.09,2.53,225.5,15.64,3.174,745.8,0,0.1220043955678796,Normal,Good,-
M00275,Type_16,46.33,1.54,224.6,11.83,2.391,965.5,0,0.122002219184749,Normal,Good,-
M06545,Type_05,60.8,3.29,217.0,17.13,3.345,857.6,0,0.12194879164096617,Normal,Good,-
M08987,Type_25,63.65,1.78,222.0,12.99,2.595,938.0,0,0.12193827373309198,Normal,Good,-
M00974,Type_19,59.11,2.66,222.0,17.24,3.445,990.7,0,0.12193265238203717,Normal,Good,-
M08645,Type_01,76.22,1.34,213.8,12.08,2.324,994.2,0,0.12190910235765269,Normal,Good,-
M06369,Type_05,63.16,0.35,215.8,14.39,2.795,509.8,0,0.12187329967366133,Normal,Good,-
M09490,Type_05,79.66,1.47,217.2,17.1,3.343,689.7,0,0.12183828248558136,Normal,Good,-
M09259,Type_05,71.99,0.1,212.5,17.24,3.297,696.1,0,0.12183791963879648,Normal,Good,-
M00985,Type_05,77.69,2.99,225.6,13.56,2.753,849.3,0,0.12181237738134114,Normal,Good,-
M05695,Type_19,66.25,2.43,221.5,16.77,3.343,986.4,0,0.12174891278902283,Normal,Good,-
M02343,Type_02,65.32,3.62,220.1,13.67,2.708,858.7,0,0.12172996439686541,Normal,Good,-
M07090,Type_05,53.29,0.98,217.6,16.92,3.314,378.3,0,0.12172866055404284,Normal,Good,-
M05652,Type_25,44.9,1.72,220.5,16.51,3.276,979.3,0,0.12167240769875917,Normal,Good,-
M04015,Type_05,73.72,1.88,222.6,13.5,2.705,366.0,0,0.12166538247843098,Normal,Good,-
M06803,Type_10,44.64,2.09,225.1,10.65,2.158,477.2,0,0.1216617444826836,Normal,Good,-
